origin,id,source_card_id,unit,domain,exam_pool,exam_command,marks,question,answer_format_hint,answer_format_steps,source
open-answer-card,derived-y9cgp-061-F-periodic-table-bridge-what-does-an-atom-contain,y9cgp-061-F-periodic-table-bridge-what-does-an-atom-contain,9F,chemistry,written-recall,state,1,What does an atom contain?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-062-F-periodic-table-bridge-what-is-the-atomic-number-or-proton-number,y9cgp-062-F-periodic-table-bridge-what-is-the-atomic-number-or-proton-number,9F,chemistry,written-recall,state,1,What is the atomic number or proton number?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-063-F-periodic-table-bridge-what-is-the-mass-number-of-an-atom,y9cgp-063-F-periodic-table-bridge-what-is-the-mass-number-of-an-atom,9F,chemistry,written-recall,state,1,What is the mass number of an atom?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-064-F-periodic-table-bridge-what-are-groups-and-periods-in-the-periodic-table,y9cgp-064-F-periodic-table-bridge-what-are-groups-and-periods-in-the-periodic-table,9F,chemistry,written-recall,state,1,What are groups and periods in the periodic table?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-067-F-periodic-table-bridge-where-are-metals-usually-found-in-the-periodic-table,y9cgp-067-F-periodic-table-bridge-where-are-metals-usually-found-in-the-periodic-table,9F,chemistry,written-main,identify,1,Where are metals usually found in the periodic table?,"Use the labels, diagram or question clue to name the correct item(s). Keep the answer concise.","Look carefully at the label, diagram or clue. | Name the correct item(s), part(s) or feature(s). | Use letters/names clearly if the diagram uses labels.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-068-F-periodic-table-bridge-give-two-general-properties-of-metals,y9cgp-068-F-periodic-table-bridge-give-two-general-properties-of-metals,9F,chemistry,written-recall,state,1,Give two general properties of metals.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-069-F-periodic-table-bridge-give-two-general-properties-of-non-metals,y9cgp-069-F-periodic-table-bridge-give-two-general-properties-of-non-metals,9F,chemistry,written-recall,state,1,Give two general properties of non-metals.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-071-F-periodic-table-bridge-describe-the-reactivity-trend-down-group-1,y9cgp-071-F-periodic-table-bridge-describe-the-reactivity-trend-down-group-1,9F,chemistry,written-main,describe,2,Describe the reactivity trend down Group 1.,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-073-F-periodic-table-bridge-describe-the-reactivity-trend-down-group-7,y9cgp-073-F-periodic-table-bridge-describe-the-reactivity-trend-down-group-7,9F,chemistry,written-main,describe,2,Describe the reactivity trend down Group 7.,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9F Summary sheet p2 Atomic structure; CGP KS3 Year 9 Topic 7 Periodic table; Oak periodic table lessons
open-answer-card,derived-y9cgp-076-E-climate-bridge-what-causes-the-natural-greenhouse-effect,y9cgp-076-E-climate-bridge-what-causes-the-natural-greenhouse-effect,9E,chemistry,written-main,explain,2,What causes the natural greenhouse effect?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
open-answer-card,derived-y9cgp-077-E-climate-bridge-why-can-extra-greenhouse-gases-increase-global-temperature,y9cgp-077-E-climate-bridge-why-can-extra-greenhouse-gases-increase-global-temperature,9E,chemistry,written-main,explain,3,Why can extra greenhouse gases increase global temperature?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
open-answer-card,derived-y9cgp-079-E-climate-bridge-give-two-examples-of-evidence-used-for-global-warming,y9cgp-079-E-climate-bridge-give-two-examples-of-evidence-used-for-global-warming,9E,chemistry,written-recall,state,1,Give two examples of evidence used for global warming.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
open-answer-card,derived-y9cgp-080-E-climate-bridge-how-can-cutting-fossil-fuel-use-help-reduce-global-warming,y9cgp-080-E-climate-bridge-how-can-cutting-fossil-fuel-use-help-reduce-global-warming,9E,chemistry,written-main,explain,3,How can cutting fossil fuel use help reduce global warming?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
open-answer-card,derived-y9cgp-081-E-climate-bridge-explain-one-environmental-problem-caused-by-making-materials,y9cgp-081-E-climate-bridge-explain-one-environmental-problem-caused-by-making-materials,9E,chemistry,written-main,explain,3,Explain one environmental problem caused by making materials.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
open-answer-card,derived-y9cgp-083-E-climate-bridge-why-is-climate-change-more-than-just-one-hot-day,y9cgp-083-E-climate-bridge-why-is-climate-change-more-than-just-one-hot-day,9E,chemistry,written-main,explain,3,Why is climate change more than just “one hot day”?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9E environmental impacts/greenhouse gas revision content; CGP KS3 Year 9 Topic 11 Climate; Oak climate lessons
